"card_present_flag","account","txn_description","first_name","balance","date","gender","age","merchant_suburb","merchant_state","amount","customer_id","Tstamp"
"1","ACC-2890243754","POS","Joseph",2021.68,2018-08-21,"M",37,"Mudgeeraba","QLD",7.37,"CUS-2695611575",2018-08-21 23:20:33
"1","ACC-1973887809","SALES-POS","Antonio",2070.46,2018-08-21,"M",26,"Hillarys","WA",71.06,"CUS-1646621553",2018-08-21 23:48:19
"1","ACC-3485804958","SALES-POS","Jessica",18527.51,2018-08-22,"F",34,"Vincentia","NSW",15.14,"CUS-1196156254",2018-08-22 00:36:14
"0","ACC-2673069055","POS","Richard",16216.89,2018-08-22,"M",24,"Carindale","QLD",20.77,"CUS-51506836",2018-08-22 01:14:05
"1","ACC-4065652575","POS","Lucas",8744.16,2018-08-22,"M",21,"Yokine","WA",13,"CUS-1117979751",2018-08-22 01:36:49
"1","ACC-2890243754","SALES-POS","Joseph",2008.46,2018-08-22,"M",37,"Yowah","QLD",13.22,"CUS-2695611575",2018-08-22 01:59:32
"0","ACC-3485804958","POS","Jessica",18521.46,2018-08-22,"F",34,"Henley Beach","SA",6.05,"CUS-1196156254",2018-08-22 04:07:52
"0","ACC-1056639002","SALES-POS","Michael",42909.41,2018-08-22,"M",22,"Carrum Downs","VIC",7.75,"CUS-3462882033",2018-08-22 04:38:10
"1","ACC-1056639002","POS","Michael",42897.26,2018-08-22,"M",22,"Noble Park","VIC",12.15,"CUS-3462882033",2018-08-22 06:04:26
"1","ACC-1598451071","SALES-POS","Diana",965.8,2018-08-22,"F",26,"Southport","QLD",5.35,"CUS-2487424745",2018-08-22 07:19:59
"1","ACC-354106658","POS","Christine",7869.22,2018-08-22,"F",39,"Sydney","NSW",20.62,"CUS-2376382098",2018-08-22 07:59:59
"1","ACC-3954677887","SALES-POS","Ruth",3485.68,2018-08-22,"F",47,"East Victoria Park","WA",22.02,"CUS-3716701010",2018-08-22 08:07:59
"1","ACC-2890243754","SALES-POS","Joseph",1990.79,2018-08-22,"M",37,"Aratula","QLD",17.67,"CUS-2695611575",2018-08-22 08:15:59
"0","ACC-182446574","SALES-POS","Tonya",3871.57,2018-08-22,"F",27,"Leederville","WA",5.13,"CUS-3026014945",2018-08-22 08:23:59
"1","ACC-354106658","SALES-POS","Christine",7825.35,2018-08-22,"F",39,"Collaroy","NSW",43.87,"CUS-2376382098",2018-08-22 08:31:59
"1","ACC-3100725361","SALES-POS","Ronald",966.03,2018-08-22,"M",25,"Elliott","TAS",25.24,"CUS-2178051368",2018-08-22 08:39:59
"1","ACC-3485804958","POS","Jessica",18491.97,2018-08-22,"F",34,"South Nowra","NSW",29.49,"CUS-1196156254",2018-08-22 08:47:59
"1","ACC-1598451071","POS","Diana",958.2,2018-08-22,"F",26,"Bundall","QLD",7.6,"CUS-2487424745",2018-08-22 08:55:59
"0","ACC-1608363396","SALES-POS","Robert",2882.57,2018-08-22,"M",20,"Crows Nest","NSW",9.66,"CUS-2688605418",2018-08-22 09:02:08
"1","ACC-2828321672","POS","Stephanie",1822.82,2018-08-22,"F",53,"Bellara","QLD",30.65,"CUS-1005756958",2018-08-22 09:06:26
"1","ACC-3954677887","SALES-POS","Ruth",3405.05,2018-08-22,"F",47,"Broken Hill","NSW",22.63,"CUS-3716701010",2018-08-22 09:10:43
"1","ACC-3954677887","SALES-POS","Ruth",3344.84,2018-08-22,"F",47,"Mt Hawthorn","WA",60.21,"CUS-3716701010",2018-08-22 09:15:01
"0","ACC-3536132544","SALES-POS","Heather",1006.4,2018-08-22,"F",41,"Hoppers Crossing","VIC",30.23,"CUS-2348881191",2018-08-22 09:19:18
"1","ACC-1598451071","SALES-POS","Diana",947.24,2018-08-22,"F",26,"Parkwood","QLD",10.96,"CUS-2487424745",2018-08-22 09:23:36
"1","ACC-2673069055","POS","Richard",16208.93,2018-08-22,"M",24,"Slacks Creek","QLD",7.96,"CUS-51506836",2018-08-22 09:27:53
"0","ACC-1496451953","SALES-POS","Ricky",6846.84,2018-08-22,"M",43,"Bulleen","VIC",24.79,"CUS-3142625864",2018-08-22 09:32:11
"1","ACC-182446574","SALES-POS","Tonya",3857.91,2018-08-22,"F",27,"Waterford","WA",13.66,"CUS-3026014945",2018-08-22 09:36:28
"0","ACC-1598451071","SALES-POS","Diana",939.3,2018-08-22,"F",26,"Millmerran","QLD",7.94,"CUS-2487424745",2018-08-22 09:40:46
"0","ACC-2249586092","POS","Edward",5843.57,2018-08-22,"M",19,"Myaree","WA",3.71,"CUS-443776336",2018-08-22 09:45:03
"1","ACC-1496451953","POS","Ricky",6800.56,2018-08-22,"M",43,"Maribyrnong","VIC",46.28,"CUS-3142625864",2018-08-22 09:49:21
"1","ACC-3485804958","SALES-POS","Jessica",18447.71,2018-08-22,"F",34,"Adelaide","SA",44.26,"CUS-1196156254",2018-08-22 09:53:38
"1","ACC-1598451071","SALES-POS","Diana",918.39,2018-08-22,"F",26,"Broadbeach","QLD",20.91,"CUS-2487424745",2018-08-22 09:57:56
"1","ACC-37709441","POS","Charles",7494.61,2018-08-22,"M",18,"Geraldton","WA",5.34,"CUS-3336454548",2018-08-22 10:08:07
"0","ACC-3021093232","SALES-POS","Melissa",4465.79,2018-08-22,"F",30,"Goulburn","NSW",71.4,"CUS-55310383",2018-08-22 10:23:44
"1","ACC-2249586092","POS","Edward",5837.74,2018-08-22,"M",19,"South Fremantle","WA",5.83,"CUS-443776336",2018-08-22 10:39:22
"0","ACC-53508546","SALES-POS","Kimberly",1913.9,2018-08-22,"F",35,"Dee Why","NSW",8.2,"CUS-72755508",2018-08-22 10:54:59
"1","ACC-1222300524","POS","Michael",2077.92,2018-08-22,"M",38,"Belmore","NSW",6.87,"CUS-2142601169",2018-08-22 11:04:59
"1","ACC-1243371644","POS","Gregory",1389.7,2018-08-22,"M",42,"Chatswood","NSW",18.53,"CUS-3904958894",2018-08-22 11:12:21
"1","ACC-1222300524","SALES-POS","Michael",2073.16,2018-08-22,"M",38,"Chatswood","NSW",4.76,"CUS-2142601169",2018-08-22 11:19:42
"1","ACC-2673069055","POS","Richard",16205.29,2018-08-22,"M",24,"Browns Plains","QLD",3.64,"CUS-51506836",2018-08-22 11:27:03
"0","ACC-4065652575","SALES-POS","Lucas",8725.43,2018-08-22,"M",21,"Claremont","WA",18.73,"CUS-1117979751",2018-08-22 11:34:24
"1","ACC-1788473090","POS","Rachael",3442.22,2018-08-22,"F",21,"Balwyn North","VIC",40.34,"CUS-134193016",2018-08-22 11:41:45
"1","ACC-1608363396","SALES-POS","Robert",2782.41,2018-08-22,"M",20,"Balcatta","WA",100.16,"CUS-2688605418",2018-08-22 11:49:07
"1","ACC-819621312","POS","Michele",2375.58,2018-08-22,"F",30,"Preston","VIC",25.8,"CUS-1271030853",2018-08-22 11:56:28
"1","ACC-1496451953","SALES-POS","Ricky",6787.88,2018-08-22,"M",43,"Middle Park","VIC",12.68,"CUS-3142625864",2018-08-22 12:09:37
"1","ACC-1799207998","SALES-POS","Susan",3215.69,2018-08-22,"F",20,"Allambie Heights","NSW",21.88,"CUS-164374203",2018-08-22 12:28:08
"0","ACC-2673069055","POS","Richard",16182.4,2018-08-22,"M",24,"Toowoomba","QLD",22.89,"CUS-51506836",2018-08-22 12:46:39
"0","ACC-2828321672","POS","Stephanie",1811.06,2018-08-22,"F",53,"Jindalee","QLD",11.76,"CUS-1005756958",2018-08-22 13:05:29
"1","ACC-1890605467","POS","Alexander",8210.74,2018-08-22,"M",38,"Doncaster","VIC",18.62,"CUS-1478398256",2018-08-22 13:25:05
"1","ACC-1243371644","SALES-POS","Gregory",1345.53,2018-08-22,"M",42,"Randwick","NSW",44.17,"CUS-3904958894",2018-08-22 13:44:42
"1","ACC-3485804958","SALES-POS","Jessica",18440.37,2018-08-22,"F",34,"Bruce","ACT",7.34,"CUS-1196156254",2018-08-22 14:02:04
"1","ACC-1799207998","POS","Susan",3198.1,2018-08-22,"F",20,"Yeppoon","QLD",17.59,"CUS-164374203",2018-08-22 14:11:30
"1","ACC-2249586092","SALES-POS","Edward",5822.14,2018-08-22,"M",19,"Karrinyup","WA",15.6,"CUS-443776336",2018-08-22 14:20:56
"0","ACC-2828321672","POS","Stephanie",1796.99,2018-08-22,"F",53,"Springfield Lakes","QLD",14.07,"CUS-1005756958",2018-08-22 14:30:22
"0","ACC-1243371644","SALES-POS","Gregory",1339.9,2018-08-22,"M",42,"Turramurra","NSW",5.63,"CUS-3904958894",2018-08-22 14:39:48
"1","ACC-2615038700","SALES-POS","Emily",29828.14,2018-08-22,"F",43,"Edithvale","VIC",178.28,"CUS-3255104878",2018-08-22 14:49:14
"1","ACC-1973887809","SALES-POS","Antonio",2045.42,2018-08-22,"M",26,"Sydney","NSW",25.04,"CUS-1646621553",2018-08-22 14:58:40
"1","ACC-2890243754","SALES-POS","Joseph",1982.08,2018-08-22,"M",37,"Broadbeach","QLD",8.71,"CUS-2695611575",2018-08-22 15:05:24
"1","ACC-1243371644","POS","Gregory",1320.38,2018-08-22,"M",42,"Dee Why","NSW",19.52,"CUS-3904958894",2018-08-22 15:11:41
"1","ACC-847145727","POS","Michael",52389.83,2018-08-22,"M",19,"Broken Hill","NSW",37.79,"CUS-1609060617",2018-08-22 15:17:59
"1","ACC-2828321672","SALES-POS","Stephanie",1660.03,2018-08-22,"F",53,"Brisbane City","QLD",136.96,"CUS-1005756958",2018-08-22 15:24:16
"1","ACC-1598451071","SALES-POS","Diana",1919.26,2018-08-22,"F",26,"Varsity Lakes","QLD",12.8,"CUS-2487424745",2018-08-22 15:30:33
"1","ACC-2305712452","POS","Debra",1998.5,2018-08-22,"F",18,"Yass","NSW",19.43,"CUS-1842679196",2018-08-22 15:36:51
"1","ACC-2259139624","POS","Cindy",4081.12,2018-08-22,"F",19,"Gisborne","VIC",38.64,"CUS-3174332735",2018-08-22 15:43:08
"1","ACC-2988263882","SALES-POS","Michael",3173.51,2018-08-22,"M",44,"Brunswick East","VIC",34.53,"CUS-1233833708",2018-08-22 15:49:26
"1","ACC-3485804958","POS","Jessica",18415.1,2018-08-22,"F",34,"Hillcrest","SA",25.27,"CUS-1196156254",2018-08-22 15:55:43
"1","ACC-1438600314","SALES-POS","Maria",3645.38,2018-08-22,"F",35,"North Brighton","SA",15.47,"CUS-2650223890",2018-08-22 16:05:25
"1","ACC-1496451953","SALES-POS","Ricky",6760.94,2018-08-22,"M",43,"Richmond","VIC",26.94,"CUS-3142625864",2018-08-22 16:22:22
"1","ACC-1222300524","SALES-POS","Michael",1994.15,2018-08-22,"M",38,"Panania","NSW",79.01,"CUS-2142601169",2018-08-22 16:39:19
"1","ACC-3100725361","POS","Ronald",923.81,2018-08-22,"M",25,"Berrigan","NSW",16.22,"CUS-2178051368",2018-08-22 16:56:16
"0","ACC-1496451953","POS","Ricky",6722.93,2018-08-22,"M",43,"South Melbourne","VIC",38.01,"CUS-3142625864",2018-08-22 17:08:34
"1","ACC-2673069055","POS","Richard",16092,2018-08-22,"M",24,"Tingalpa","QLD",20.4,"CUS-51506836",2018-08-22 17:19:33
"1","ACC-2173390920","SALES-POS","Luis",3303.59,2018-08-22,"M",27,"Hoppers Crossing","VIC",9.84,"CUS-3180318393",2018-08-22 17:30:32
"1","ACC-2673069055","SALES-POS","Richard",16080.84,2018-08-22,"M",24,"Harlaxton","QLD",11.16,"CUS-51506836",2018-08-22 17:41:32
"1","ACC-354106658","POS","Christine",7755.82,2018-08-22,"F",39,"Inverell","NSW",44.53,"CUS-2376382098",2018-08-22 17:52:31
"1","ACC-1516130869","POS","Jessica",4149.38,2018-08-22,"F",21,"Coconut Grove","NT",34.34,"CUS-325142416",2018-08-22 18:08:53
"1","ACC-574997646","POS","Mackenzie",1472.1,2018-08-22,"F",18,"Maroubra","NSW",15.23,"CUS-586638664",2018-08-22 18:36:39
"0","ACC-4258502723","POS","Kimberly",1974.66,2018-08-22,"F",24,"Richmond","VIC",22.07,"CUS-3378712515",2018-08-22 19:01:49
"1","ACC-3021093232","SALES-POS","Melissa",3887.7,2018-08-22,"F",30,"Keilor Park","VIC",423.09,"CUS-55310383",2018-08-22 19:13:10
"1","ACC-1222300524","SALES-POS","Michael",1959.18,2018-08-22,"M",38,"Beacon Hill","NSW",34.97,"CUS-2142601169",2018-08-22 19:24:32
"1","ACC-2249586092","SALES-POS","Edward",5813.64,2018-08-22,"M",19,"Aveley","WA",8.5,"CUS-443776336",2018-08-22 19:35:54
"0","ACC-2890243754","POS","Joseph",1975.85,2018-08-22,"M",37,"Oxenford","QLD",6.23,"CUS-2695611575",2018-08-22 19:47:16
"1","ACC-2673069055","SALES-POS","Richard",16064.82,2018-08-22,"M",24,"Woolloongabba","QLD",16.02,"CUS-51506836",2018-08-22 19:58:38
"1","ACC-1516130869","POS","Jessica",4141.6,2018-08-22,"F",21,"Eaton","NT",7.78,"CUS-325142416",2018-08-22 20:24:26
"0","ACC-1222300524","SALES-POS","Michael",1937.22,2018-08-22,"M",38,"Liverpool","NSW",21.96,"CUS-2142601169",2018-08-22 20:52:13
"1","ACC-958000567","POS","Sandra",5689.58,2018-08-22,"F",34,"Millner","NT",19.5,"CUS-4142663097",2018-08-22 21:15:59
"1","ACC-3954677887","POS","Ruth",3218.18,2018-08-22,"F",47,"North Dandalup","WA",5.66,"CUS-3716701010",2018-08-22 21:38:13
"1","ACC-1222300524","SALES-POS","Michael",1913.89,2018-08-22,"M",38,"Moorebank","NSW",23.33,"CUS-2142601169",2018-08-22 22:00:33
"1","ACC-2890243754","SALES-POS","Joseph",1968.08,2018-08-22,"M",37,"Aratula","QLD",7.77,"CUS-2695611575",2018-08-22 22:28:19
"1","ACC-1990648130","SALES-POS","Kaitlyn",2674.63,2018-08-22,"F",21,"Lismore","NSW",26.68,"CUS-809013380",2018-08-22 22:56:06
"0","ACC-559365433","SALES-POS","Mary",1308.47,2018-08-22,"F",64,"Wagga Wagga","NSW",34.23,"CUS-1654129794",2018-08-22 23:20:58
"1","ACC-1608363396","SALES-POS","Robert",2777.45,2018-08-22,"M",20,"Mortdale","NSW",4.96,"CUS-2688605418",2018-08-22 23:45:21
"1","ACC-3100725361","POS","Ronald",779.65,2018-08-23,"M",25,"Sydney","NSW",144.16,"CUS-2178051368",2018-08-23 00:14:48
"1","ACC-53508546","SALES-POS","Kimberly",1892.51,2018-08-23,"F",35,"Chatswood","NSW",21.39,"CUS-72755508",2018-08-23 00:51:51
"1","ACC-1222300524","SALES-POS","Michael",1895.61,2018-08-23,"M",38,"Eastwood","NSW",18.28,"CUS-2142601169",2018-08-23 01:19:59
"0","ACC-1349834573","POS","Matthew",8247.41,2018-08-23,"M",39,"Oakleigh","VIC",34.94,"CUS-1790886359",2018-08-23 01:45:38
"1","ACC-1608363396","SALES-POS","Robert",2765.16,2018-08-23,"M",20,"Emerton","NSW",12.29,"CUS-2688605418",2018-08-23 02:48:53
"1","ACC-2173390920","POS","Luis",3210.26,2018-08-23,"M",27,"Reservoir","VIC",26.33,"CUS-3180318393",2018-08-23 04:19:01
"1","ACC-1598451071","SALES-POS","Diana",1868.22,2018-08-23,"F",26,"Ashgrove","QLD",51.04,"CUS-2487424745",2018-08-23 04:43:24
"1","ACC-3481401842","SALES-POS","Tiffany",2195.59,2018-08-23,"F",25,"Falcon","WA",20.66,"CUS-1669695324",2018-08-23 06:01:39
"1","ACC-3100725361","POS","Ronald",767.4,2018-08-23,"M",25,"Smithfield","QLD",12.25,"CUS-2178051368",2018-08-23 07:11:59
"1","ACC-2249586092","POS","Edward",5795.51,2018-08-23,"M",19,"Lesmurdie","WA",18.13,"CUS-443776336",2018-08-23 07:51:59
"0","ACC-1199531521","POS","Billy",6890.65,2018-08-23,"M",52,"Scarborough","WA",12.19,"CUS-134833760",2018-08-23 08:05:07
"1","ACC-3481401842","POS","Tiffany",2132.69,2018-08-23,"F",25,"East Perth","WA",16.9,"CUS-1669695324",2018-08-23 08:11:32
"1","ACC-2249586092","SALES-POS","Edward",5786.63,2018-08-23,"M",19,"Beechboro","WA",8.88,"CUS-443776336",2018-08-23 08:17:56
"1","ACC-182446574","POS","Tonya",3745.47,2018-08-23,"F",27,"Rainbow Flat","NSW",22.44,"CUS-3026014945",2018-08-23 08:24:21
"1","ACC-53508546","POS","Kimberly",1871.91,2018-08-23,"F",35,"North Ryde","NSW",20.6,"CUS-72755508",2018-08-23 08:30:46
"0","ACC-3100725361","POS","Ronald",757.56,2018-08-23,"M",25,"Mareeba","QLD",9.84,"CUS-2178051368",2018-08-23 08:37:10
"1","ACC-2776252858","SALES-POS","Kristin",2167.36,2018-08-23,"F",43,"Maidstone","VIC",44.38,"CUS-4123612273",2018-08-23 08:43:35
"1","ACC-2776252858","POS","Kristin",2143.98,2018-08-23,"F",43,"Lilydale","VIC",23.38,"CUS-4123612273",2018-08-23 08:49:59
"1","ACC-3481401842","POS","Tiffany",2128.68,2018-08-23,"F",25,"South Perth","WA",4.01,"CUS-1669695324",2018-08-23 08:56:24
"1","ACC-1516130869","POS","Jessica",3943.86,2018-08-23,"F",21,"Darwin City","NT",16.74,"CUS-325142416",2018-08-23 09:02:20
"1","ACC-3100725361","SALES-POS","Ronald",742.71,2018-08-23,"M",25,"Marysville","VIC",14.85,"CUS-2178051368",2018-08-23 09:07:39
"1","ACC-2305712452","SALES-POS","Debra",1943.75,2018-08-23,"F",18,"Seacliff Park","SA",18.75,"CUS-1842679196",2018-08-23 09:12:58
"1","ACC-4258502723","SALES-POS","Kimberly",1778.21,2018-08-23,"F",24,"Melbourne","VIC",196.45,"CUS-3378712515",2018-08-23 09:18:17
"0","ACC-182446574","SALES-POS","Tonya",3736.96,2018-08-23,"F",27,"Mirrabooka","WA",8.51,"CUS-3026014945",2018-08-23 09:23:37
"1","ACC-1438600314","SALES-POS","Maria",3623.14,2018-08-23,"F",35,"Ashford","SA",22.24,"CUS-2650223890",2018-08-23 09:28:56
"1","ACC-3100725361","POS","Ronald",724.82,2018-08-23,"M",25,"Cairns City","QLD",17.89,"CUS-2178051368",2018-08-23 09:34:15
"1","ACC-1608363396","POS","Robert",2753.1,2018-08-23,"M",20,"Hurstville","NSW",12.06,"CUS-2688605418",2018-08-23 09:39:34
"1","ACC-854938045","POS","James",10488.55,2018-08-23,"M",28,"Forest Hill","NSW",8.16,"CUS-4023861240",2018-08-23 09:44:53
"1","ACC-182446574","POS","Tonya",3723.99,2018-08-23,"F",27,"Booragoon","WA",12.97,"CUS-3026014945",2018-08-23 09:50:12
"1","ACC-3954677887","POS","Ruth",3187.32,2018-08-23,"F",47,"Ceduna","SA",30.86,"CUS-3716701010",2018-08-23 09:55:31
"1","ACC-2901672282","SALES-POS","Daniel",3309.33,2018-08-23,"M",22,"Melbourne","VIC",19.64,"CUS-1617121891",2018-08-23 10:03:24
"0","ACC-958000567","POS","Sandra",5565.15,2018-08-23,"F",34,"Howard Springs","NT",124.43,"CUS-4142663097",2018-08-23 10:24:40
"1","ACC-1334819143","SALES-POS","Christopher",58483.17,2018-08-23,"M",33,"Sunshine West","VIC",17.12,"CUS-3117610635",2018-08-23 10:45:57
"0","ACC-182446574","SALES-POS","Tonya",3715.24,2018-08-23,"F",27,"Perth","WA",8.75,"CUS-3026014945",2018-08-23 11:03:02
"0","ACC-2828321672","POS","Stephanie",1640.41,2018-08-23,"F",53,"Algester","QLD",19.62,"CUS-1005756958",2018-08-23 11:11:57
"0","ACC-154431271","SALES-POS","Lori",650.04,2018-08-23,"F",18,"Redcliffe","QLD",10.12,"CUS-3702001629",2018-08-23 11:20:53
"1","ACC-559365433","SALES-POS","Mary",1286.5,2018-08-23,"F",64,"Ashmont","NSW",21.97,"CUS-1654129794",2018-08-23 11:29:49
"1","ACC-4258502723","POS","Kimberly",1774.26,2018-08-23,"F",24,"Melbourne","VIC",3.95,"CUS-3378712515",2018-08-23 11:38:44
"1","ACC-37709441","SALES-POS","Charles",7198.96,2018-08-23,"M",18,"Gold Coast","QLD",21.65,"CUS-3336454548",2018-08-23 11:47:40
"1","ACC-2673069055","POS","Richard",16055.19,2018-08-23,"M",24,"Noosaville","QLD",9.63,"CUS-51506836",2018-08-23 11:56:36
"1","ACC-1608363396","SALES-POS","Robert",2649.63,2018-08-23,"M",20,"Parramatta","NSW",79.47,"CUS-2688605418",2018-08-23 12:11:28
"1","ACC-1199531521","SALES-POS","Billy",6849.02,2018-08-23,"M",52,"Malaga","WA",41.63,"CUS-134833760",2018-08-23 12:29:59
"1","ACC-3317636250","POS","Kenneth",6983.37,2018-08-23,"M",35,"Windsor Gardens","SA",11.27,"CUS-2738291516",2018-08-23 12:48:31
"1","ACC-4258502723","POS","Kimberly",1769.69,2018-08-23,"F",24,"Caulfield East","VIC",4.57,"CUS-3378712515",2018-08-23 13:07:27
"1","ACC-2673069055","SALES-POS","Richard",16038.1,2018-08-23,"M",24,"Moonie","QLD",17.09,"CUS-51506836",2018-08-23 13:27:03
"1","ACC-854938045","SALES-POS","James",10443.21,2018-08-23,"M",28,"Middlemount","QLD",45.34,"CUS-4023861240",2018-08-23 13:46:39
"1","ACC-2901672282","SALES-POS","Daniel",3235.09,2018-08-23,"M",22,"Molendinar","QLD",74.24,"CUS-1617121891",2018-08-23 14:03:10
"1","ACC-2173390920","SALES-POS","Luis",3146.52,2018-08-23,"M",27,"Cremorne","VIC",63.74,"CUS-3180318393",2018-08-23 14:13:04
"1","ACC-2890243754","SALES-POS","Joseph",1881.12,2018-08-23,"M",37,"Victoria Point","QLD",16.96,"CUS-2695611575",2018-08-23 14:22:58
"1","ACC-2681137560","SALES-POS","Nathaniel",2664.56,2018-08-23,"M",31,"Balgowlah","NSW",9.45,"CUS-2083971310",2018-08-23 14:32:52
"1","ACC-2305712452","SALES-POS","Debra",1934.71,2018-08-23,"F",18,"Gundagai","NSW",9.04,"CUS-1842679196",2018-08-23 14:42:46
"1","ACC-1349834573","POS","Matthew",8181.28,2018-08-23,"M",39,"Camberwell","VIC",66.13,"CUS-1790886359",2018-08-23 14:52:40
"1","ACC-211792489","POS","Jacqueline",1821.09,2018-08-23,"F",30,"Mclaren Vale","SA",19.52,"CUS-497688347",2018-08-23 15:01:41
"1","ACC-1334819143","SALES-POS","Christopher",58452.53,2018-08-23,"M",33,"Southbank","VIC",30.64,"CUS-3117610635",2018-08-23 15:08:10
"1","ACC-182446574","SALES-POS","Tonya",3696.13,2018-08-23,"F",27,"East Victoria Park","WA",19.11,"CUS-3026014945",2018-08-23 15:14:40
"1","ACC-1349834573","SALES-POS","Matthew",7868.22,2018-08-23,"M",39,"Mount Gambier","SA",253.06,"CUS-1790886359",2018-08-23 15:21:10
"0","ACC-1222300524","POS","Michael",1887.96,2018-08-23,"M",38,"Margaret River","WA",7.65,"CUS-2142601169",2018-08-23 15:27:39
"0","ACC-1056639002","SALES-POS","Michael",42885.63,2018-08-23,"M",22,"Preston","VIC",11.63,"CUS-3462882033",2018-08-23 15:34:09
"1","ACC-3689607373","POS","Virginia",3472.73,2018-08-23,"F",20,"Malaga","WA",21.71,"CUS-127297539",2018-08-23 15:40:38
"1","ACC-964839203","POS","Michael",31481.33,2018-08-23,"M",21,"Townsville City","QLD",62.45,"CUS-2059096722",2018-08-23 15:47:08
"1","ACC-1199531521","SALES-POS","Billy",6813.78,2018-08-23,"M",52,"Hillarys","WA",35.24,"CUS-134833760",2018-08-23 15:53:38
"0","ACC-3021093232","SALES-POS","Melissa",3840.54,2018-08-23,"F",30,"Sydney","NSW",47.16,"CUS-55310383",2018-08-23 16:00:19
"1","ACC-3233697971","POS","Robin",4069,2018-08-23,"F",34,"Yagoona","NSW",10.28,"CUS-1147642491",2018-08-23 16:16:43
"1","ACC-1516130869","SALES-POS","Jessica",3878.28,2018-08-23,"F",21,"Berrimah","NT",26.58,"CUS-325142416",2018-08-23 16:33:06
"1","ACC-1710017148","POS","Michelle",7669.45,2018-08-23,"F",19,"Katoomba","NSW",7.9,"CUS-883482547",2018-08-23 16:49:30
"1","ACC-1496451953","SALES-POS","Ricky",6664.96,2018-08-23,"M",43,"Windsor","VIC",41.97,"CUS-3142625864",2018-08-23 17:03:54
"1","ACC-3954677887","SALES-POS","Ruth",3087.68,2018-08-23,"F",47,"Rockingham","WA",53.64,"CUS-3716701010",2018-08-23 17:14:46
"1","ACC-1710017148","POS","Michelle",7593.43,2018-08-23,"F",19,"Broadwater","WA",76.02,"CUS-883482547",2018-08-23 17:25:39
"1","ACC-1243371644","POS","Gregory",2978.07,2018-08-23,"M",42,"Katoomba","NSW",23.89,"CUS-3904958894",2018-08-23 17:36:31
"1","ACC-2673069055","POS","Richard",16007.69,2018-08-23,"M",24,"Cue","WA",30.41,"CUS-51506836",2018-08-23 17:47:23
"0","ACC-3021093232","POS","Melissa",3816.31,2018-08-23,"F",30,"Kandos","NSW",24.23,"CUS-55310383",2018-08-23 17:58:15
"1","ACC-2650850707","POS","Brian",108407.26,2018-08-23,"M",42,"Brookvale","NSW",351.06,"CUS-2819545904",2018-08-23 18:19:59
"1","ACC-1222300524","POS","Michael",1868.82,2018-08-23,"M",38,"Bankstown","NSW",19.14,"CUS-2142601169",2018-08-23 18:43:48
"1","ACC-182446574","POS","Tonya",3397.95,2018-08-23,"F",27,"Sydney","NSW",298.18,"CUS-3026014945",2018-08-23 19:03:22
"1","ACC-1608363396","SALES-POS","Robert",4844.12,2018-08-23,"M",20,"Haymarket","NSW",125.81,"CUS-2688605418",2018-08-23 19:13:53
"0","ACC-1799207998","POS","Susan",4522.71,2018-08-23,"F",20,"Brookvale","NSW",35.88,"CUS-164374203",2018-08-23 19:24:25
"0","ACC-1799207998","POS","Susan",4493.82,2018-08-23,"F",20,"Cremorne","NSW",28.89,"CUS-164374203",2018-08-23 19:34:56
"1","ACC-37709441","POS","Charles",7169.8,2018-08-23,"M",18,"North Sydney","NSW",29.16,"CUS-3336454548",2018-08-23 19:45:28
"0","ACC-2615038700","SALES-POS","Emily",29818.31,2018-08-23,"F",43,"Surry Hills","NSW",9.83,"CUS-3255104878",2018-08-23 19:55:59
"1","ACC-1973887809","POS","Antonio",3097.22,2018-08-23,"M",26,"Caversham","WA",18.11,"CUS-1646621553",2018-08-23 20:15:53
"1","ACC-1056639002","SALES-POS","Michael",42876.32,2018-08-23,"M",22,"Clayton","VIC",9.31,"CUS-3462882033",2018-08-23 20:41:32
